entity_id	timestamp	electors	polled	valid	rejected	NPP	SJB	NDF	SLPP	ITAK	SB	SLMC	UDV	UNP	DTNA	DLF	DNA	ACTC	TMVP	ACMC	PSA	EPDP	IND17-10	JPF	UNA	SLLP	DP	IND11-04	TMK	JSP	NFGG	UNFF	APP	IND14-10	IND07-11	NIF	IND06-06	IND03-19	NPPT	AJP	IND01-02	TULF	IND02-18	DUNF	SBP	IND02-21	IND13-12	IND08-09	PPP	IND23-11	IND01-06	IND11-06	IND08-04	IND04-21	IND03-10	IND02-20	IND02-22	IND06-03	ERDF	IND02-10	IND04-07	IND02-08	IND06-02	IND06-16	IND10-03	IND02-02	IND01-04	IND04-15	DUA	IND07-21	IND06-15	IND02-05	IND13-10	SLSP	IND05-10	IND01-09	IND11-10	JSWP	IND01-22	USP	IND07-01	IND16-10	IND15-01	IND04-04	IND07-03	IND03-13	IND01-05	IND18-12	IND10-06	IND01-16	IND05-21	IND03-04	IND07-10	IND05-12	IND22-11	IND18-10	IND01-19	IND05-16	IND02-06	IND02-09	IND07-06	IND03-06	IND01-07	IND03-21	IND04-06	IND10-12	IND04-17	IND03-01	IND08-02	IND20-13	IND17-02	IND14-13	IND19-11	IND09-14	IND04-03	IND06-14	IND02-14	IND07-17	IND20-10	SEP	IND11-03	IND17-01	FPF	IND01-20	IND24-11	UPA	IND03-11	IND02-12	IND12-11	IND09-01	LJP	IND03-05	IND08-01	IND06-21	IND06-10	IND01-10	IND05-08	IND20-11	ELPP	IND14-14	IND05-19	LDP	IND02-19	IND12-12	IND02-04	IND16-01	IND06-08	NLNP	IND15-12	IND02-07	IND12-14	IND03-20	IND19-10	IND08-06	IND13-13	IND04-12	IND04-22	IND19-01	IND31-13	IND05-07	IND09-06	IND24-12	IND12-01	IND08-17	IND10-04	IND14-01	NSSP	IND15-02	IND01-21	IND03-09	IND08-03	IND07-08	IND16-13	IND13-14	IND04-11	IND30-13	IND02-13	IND09-11	IND14-11	IND09-03	IND10-11	AITM	IND03-02	IND04-19	IND09-02	IND01-15	IND05-04	IND04-02	IND05-15	IND02-15	IND09-10	IND07-15	IND07-04	IND11-12	IND08-15	IND06-04	IND17-11	IND02-03	IND10-10	IND18-11	IND24-13	IND25-11	IND12-02	IND14-12	IND01-01	IND10-02	IND07-16	IND12-04	IND04-10	IND03-16	IND02-17	IND02-11	IND08-10	IND09-04	IND12-10	IND05-11	IND06-01	IND20-12	IND21-10	IND11-14	IND04-09	IND07-02	IND05-09	IND03-03	IND03-22	IND14-16	IND01-03	IND27-12	IND01-14	IND08-13	IND05-02	IND15-13	IND39-13	IND05-06	PP	IND09-09	IND06-17	IND07-05	IND05-03	IND09-12	IND11-02	SLMP	IND13-02	IND06-05	IND01-11	IND17-13	IND04-01	IND11-01	IND13-01	IND14-02	IND09-15	IND03-14	IND03-12	IND23-12	IND05-01	IND06-11	IND17-12	IND02-16	IND02-01	IND06-09	IND03-17	IND08-12	IND13-11	IND05-05	IND01-17	IND18-01	IND08-11	IND15-10	IND21-12	IND11-16	IND07-14	IND07-09	IND03-07	IND35-13	IND04-08	IND01-18	IND11-11	IND43-13	IND01-08	IND04-14	IND03-08	IND23-13	IND04-13	IND04-05	IND16-02	IND09-17	IND11-13	IND19-12	IND15-16	IND03-15	IND10-16	IND06-12	IND05-17	IND10-01	IND12-13	IND18-13	IND15-11	IND10-14	IND09-16	IND19-13	IND13-16	IND05-14	IND21-13	IND22-12	IND01-13	IND27-13	IND22-13	IND41-13	IND26-13	IND16-12	IND07-12	IND10-13	IND06-13	IND08-16	IND04-16	IND29-13	IND25-13	IND38-13	IND12-16	IND09-13	IND21-11	IND01-12	IND16-11	IND25-12	IND28-13	IND36-13	IND34-13	IND42-13	IND26-12	IND05-13	IND07-13	IND08-14	IND32-13	IND40-13	IND37-13	IND33-13
EC-08E	2024-11-15 02:02:16:090	81716	53959	52055	1904	36845	9583	2711	1336	0	519	0	0	0	0	0	82	0	0	0	65	0	0	52	58	0	60	0	0	58	0	46	0	0	0	98	0	0	0	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	16	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08F	2024-11-15 01:56:10:299	92487	65405	63387	2018	47083	8339	4305	1099	0	1619	0	0	0	0	0	64	0	0	0	88	0	0	45	36	0	155	0	0	49	0	28	0	0	0	30	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08G	2024-11-15 03:46:36:431	99980	67924	65151	2773	46007	12271	3039	1191	0	1413	0	0	0	0	0	61	0	0	0	88	0	0	70	58	0	110	0	0	64	0	61	0	0	0	44	0	0	0	0	0	0	0	23	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08P	2024-11-15 00:27:26:040	32278	31630	30951	679	24954	2692	1823	548	0	641	0	0	0	0	0	24	0	0	0	75	0	0	12	16	0	58	0	0	13	0	7	0	0	0	18	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09A	2024-11-15 02:27:24:647	106369	73689	69950	3739	42699	10302	4281	6042	0	1550	0	0	0	0	553	0	0	0	0	375	0	0	241	124	0	256	0	0	72	0	0	0	0	0	127	0	0	0	0	0	0	0	57	0	0	0	775	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	1575	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	73	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09B	2024-11-15 02:16:10:449	79700	56658	54416	2242	36002	7008	2381	5857	0	929	0	0	0	0	479	0	0	0	0	168	0	0	111	90	0	131	0	0	130	0	0	0	0	0	51	0	0	0	0	0	0	0	35	0	0	0	508	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	32	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	48	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09C	2024-11-15 01:41:09:227	130651	92721	88482	4239	61215	9975	6750	5545	0	1274	0	0	0	0	524	0	0	0	0	178	0	0	229	136	0	160	0	0	88	0	0	0	0	0	59	0	0	0	0	0	0	0	62	0	0	0	1144	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	279	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	70	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09D	2024-11-15 01:44:09:688	181536	124384	118137	6247	76841	23262	4111	7531	0	1623	0	0	0	0	627	0	0	0	0	131	0	0	362	266	0	112	0	0	152	0	0	0	0	0	102	0	0	0	0	0	0	0	86	0	0	0	1567	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	53	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	125	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09P	2024-11-14 23:09:51:370	22684	22248	21676	572	17326	1623	774	1293	0	188	0	0	0	0	63	0	0	0	0	70	0	0	17	28	0	50	0	0	9	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	99	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10A	2024-11-15 03:13:34:252	24842	14950	13192	1758	2116	216	0	27	2626	77	0	0	36	624	101	288	1000	0	0	21	3296	601	0	0	0	0	0	195	27	0	220	9	531	0	7	0	0	0	20	0	24	0	15	0	0	0	0	0	0	0	0	0	0	107	0	0	0	40	38	0	0	0	0	0	0	0	0	0	0	0	0	65	0	119	0	65	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	197	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	21	0	0	0	44	0	31	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10B	2024-11-15 05:35:33:772	52078	30821	27662	3159	5850	788	0	83	3705	387	0	0	83	1979	265	1120	3729	0	0	40	1549	1877	0	0	0	0	0	716	118	0	40	45	1531	0	25	0	0	0	44	0	85	0	33	0	0	0	0	0	0	0	0	0	0	301	0	0	0	30	1009	0	0	0	0	0	0	0	0	0	0	0	0	179	0	156	0	621	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	122	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	21	0	0	0	18	0	46	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10C	2024-11-15 06:09:53:341	45965	26559	24116	2443	7566	1066	0	32	3036	671	0	0	93	1400	296	1016	2111	0	0	42	1472	1878	0	0	0	0	0	842	68	0	95	28	326	0	48	0	0	0	48	0	42	0	20	0	0	0	0	0	0	0	0	0	0	329	0	0	0	22	80	0	0	0	0	0	0	0	0	0	0	0	0	367	0	124	0	118	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	104	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	30	0	0	0	29	0	26	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10D	2024-11-15 04:30:00:941	60146	36000	32516	3484	10059	874	0	95	4386	426	0	0	154	3443	460	1307	2751	0	0	67	1193	2413	0	0	0	0	0	1892	99	0	41	47	446	0	30	0	0	0	57	0	50	0	27	0	0	0	0	0	0	0	0	0	0	490	0	0	0	28	148	0	0	0	0	0	0	0	0	0	0	0	0	219	0	131	0	199	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	64	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	52	0	0	0	24	0	40	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10E	2024-11-15 06:42:59:558	62415	35704	32051	3653	9570	719	0	42	4047	262	0	0	98	3025	421	1573	2679	0	0	881	1033	2743	0	0	0	0	0	1495	107	0	124	48	600	0	42	0	0	0	63	0	70	0	25	0	0	0	0	0	0	0	0	0	0	407	0	0	0	23	168	0	0	0	0	0	0	0	0	0	0	0	0	248	0	158	0	265	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	79	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	54	0	0	0	42	0	31	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10F	2024-11-15 06:10:43:454	41238	21983	19864	2119	4006	343	0	16	2994	117	0	0	51	2627	210	2447	2423	0	0	37	695	1801	0	0	0	0	0	330	68	0	124	25	452	0	6	0	0	0	29	0	112	0	16	0	0	0	0	0	0	0	0	0	0	123	0	0	0	15	49	0	0	0	0	0	0	0	0	0	0	0	0	95	0	68	0	79	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	64	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	22	0	0	0	10	0	14	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10G	2024-11-15 05:05:45:285	39641	22422	20411	2011	4467	593	0	15	4022	140	0	0	61	1980	150	925	2625	0	0	32	1345	1572	0	0	0	0	0	524	53	0	37	80	458	0	13	0	0	0	25	0	53	0	12	0	0	0	0	0	0	0	0	0	0	172	0	0	0	14	79	0	0	0	0	0	0	0	0	0	0	0	0	154	0	134	0	92	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	113	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10H	2024-11-15 05:08:11:731	55804	30430	27492	2938	4901	510	0	47	4600	146	0	0	146	2086	186	1567	2596	0	0	78	1300	5978	0	0	0	0	0	635	63	0	57	111	949	0	29	0	0	0	41	0	91	0	17	0	0	0	0	0	0	0	0	0	0	200	0	0	0	43	91	0	0	0	0	0	0	0	0	0	0	0	0	112	0	154	0	109	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	88	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	35	0	28	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
