entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-11D	20488	1764	22257	32422	12011	5497	2	2527	0	1	0	12	0	80	2	0	88	85	9	0	0	1	0	0	0	0	1	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EC-11P	4371	185	4561	4714	2128	354	34	1507	0	0	1	71	0	111	1	0	27	53	1	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12	178837.00000000003	14748.999999999995	195366.9999999999	339981.9999999999	62009.00000000001	22934.999999999996	323.99999999999994	66235.00000000003	0	16886.0	11.000000000000004	4424.0	0	136.00000000000006	0	429.99999999999994	1066.0000000000002	0	51.00000000000001	134.00000000000006	0	135.99999999999994	0	0	0	0	39.99999999999997	0	1362.0000000000005	1354.9999999999998	0	0	0	30.999999999999993	0	0	0	0	0	0	37.0	0	45.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000012	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	36.00000000000001	0	0	0	0	0	0	0	67.99999999999996	0	0	0	0	0	0	0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12A	48812.0	4714.000000000002	53960.0	97135.00000000001	16786.0	9090.0	60.999999999999986	13709.000000000002	0	6739.000000000001	1.9999999999999991	303.0	0	13.000000000000002	0	155.00000000000003	237.99999999999994	0	13.000000000000002	44.00000000000001	0	33.0	0	0	0	0	4.999999999999999	0	607.9999999999998	631.9999999999998	0	0	0	6.999999999999996	0	0	0	0	0	0	9.000000000000005	0	12.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9999999999999982	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	13.999999999999991	0	0	0	0	0	0	0	29.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.999999999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12B	87903.99999999999	5782.999999999999	94537.00000000004	155537.0000000001	35088.99999999999	12284.000000000004	217.99999999999994	32758.000000000007	0	3756.0000000000005	5.0	1578.0000000000007	0	92.0	0	95.00000000000001	567.9999999999999	0	26.000000000000007	49.00000000000001	0	88.99999999999993	0	0	0	0	26.000000000000007	0	299.99999999999994	469.99999999999983	0	0	0	10.0	0	0	0	0	0	0	13.000000000000004	0	26.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	3.9999999999999987	0	0	0	0	0	0	0	0	0	16.999999999999996	0	0	0	0	0	0	0	22.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12C	36046.0	4116.000000000001	40639.999999999985	80972.0	7877.999999999999	889.9999999999998	28.000000000000007	17171.000000000007	0	6072.000000000001	3.999999999999999	2401.999999999999	0	26.999999999999993	0	178.99999999999994	229.99999999999994	0	11.999999999999996	41.0	0	3.999999999999999	0	0	0	0	8.999999999999998	0	437.0	250.99999999999997	0	0	0	14.000000000000004	0	0	0	0	0	0	15.000000000000002	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	4.999999999999997	0	0	0	0	0	0	0	15.999999999999996	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12D	24	0	24	55	2	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12P	6051	136	6206	6283	2254	671	17	2576	0	318	0	141	0	4	0	1	30	0	0	0	0	10	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13	256944.99999999988	15515.999999999995	272461.0000000002	437595.0000000002	132096.0	90756.99999999997	2917.0000000000005	26893.999999999993	0	1490.0	6.0	0	0	0	56.00000000000007	0	390.99999999999994	0	23.000000000000007	75.00000000000004	0	11.999999999999996	0	0	0	0	48.000000000000014	44.999999999999964	0	0	0	0	0	3.999999999999999	0	0	0	0	0	14.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.00000000000003	0	0	35.999999999999986	0	0	0	107.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.999999999999982	0	0	0	0	0	18.00000000000001	0	0	16.99999999999999	0	0	0	0	0	0	0	0	13.0	0	12.0	0	0	0	0	3.999999999999999	0	0
EC-13A	84598.99999999996	6338.000000000002	90937.00000000001	145478.9999999999	51777.00000000002	29812.00000000001	2187.9999999999995	14.000000000000002	0	7.999999999999998	0	0	0	0	6.0	0	140.0	0	4.999999999999998	24.0	0	0	0	0	0	0	20.999999999999996	9.0	0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	0	0	0	0	3.999999999999999	0	0	3.0	0	0	0	0	0	0	0	0	3.0	0	3.0	0	0	0	0	3.999999999999999	0	0
EC-13B	43386.999999999985	2149.000000000001	45536.0	71441.99999999999	28252.0	10184.0	131.0	3972.0000000000005	0	343.9999999999998	0	0	0	0	41.0	0	83.00000000000004	0	3.0	4.999999999999999	0	0	0	0	0	0	17.0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.000000000000004	0	0	4.0	0	0	0	6.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	3.0	0	0	0	0	0	0	0
EC-13C	37369.0	1765.9999999999995	39135.0	66135.00000000003	8331.999999999998	20457.000000000007	23.0	7947.000000000001	0	184.0	0	0	0	0	3.0	0	22.0	0	5.0	10.0	0	3.0	0	0	0	0	4.0	12.999999999999996	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.99999999999997	0	0	6.0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0
EC-13D	76116.00000000003	4408.0	80523.99999999997	137779.0	32602.99999999999	27189.0	182.99999999999997	14248.0	0	933.9999999999997	5.0	0	0	0	5.0	0	134.00000000000003	0	7.999999999999997	32.99999999999998	0	8.999999999999996	0	0	0	0	5.0	15.999999999999995	0	0	0	0	0	0	0	0	0	0	0	7.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.99999999999997	0	0	22.999999999999996	0	0	0	28.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999997	0	0	0	0	0	7.000000000000004	0	0	11.0	0	0	0	0	0	0	0	0	5.0	0	5.0	0	0	0	0	0	0	0
EC-13P	15474	855	16329	16760	11132	3115	392	713	0	20	1	0	0	0	1	0	12	0	2	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EC-14	139513.0	10240.000000000002	149982.00000000003	253399.00000000015	59784.000000000015	39691.0	2519.0	33267.99999999998	0	1712.0000000000014	14.000000000000005	0	1181.9999999999998	0	170.0	0	0	0	0	76.00000000000004	0	31.0	150.00000000000006	0	278.9999999999997	0	23.000000000000004	27.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.999999999999996	0	0	0	0	0	0	0	0	98.00000000000003	0	0	0	0	0	84.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	41.000000000000014	0	0	0	0	0	0	35.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	16.0	0	15.0	14.999999999999998	0	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0
EC-14A	35169.99999999998	2854.000000000001	38067.00000000001	69047.0	22755.999999999993	6936.0	1459.9999999999998	3297.0	0	262.0	5.000000000000003	0	39.000000000000014	0	140.00000000000003	0	0	0	0	13.999999999999995	0	0.0	20.00000000000001	0	50.99999999999998	0	1.0000000000000004	8.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000000000000001	0	0	0	0	0	0	0	0	30.000000000000007	0	0	0	0	0	16.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00000000000001	0	0	0	0	0	0	8.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000000000000001	0	0	0	0	0	0	8.000000000000004	0	8.000000000000004	1.0000000000000004	0	0	0	0	0	0	0	0	2.9999999999999982	0	0	0	0
EC-14B	43402.0	3483.000000000001	46937.0	86684.99999999999	10960.999999999995	8717.999999999998	522.0	20577.999999999996	0	1106.0000000000002	1.9999999999999996	0	956.0000000000005	0	5.999999999999999	0	0	0	0	27.0	0	29.0	31.999999999999993	0	205.00000000000006	0	15.999999999999996	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	41.00000000000001	0	0	0	0	0	54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	22.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	4.999999999999999	0	3.999999999999999	4.999999999999999	0	0	0	0	0	0	0	0	0.9999999999999998	0	0	0	0
EC-14C	49559.00000000002	3246.0000000000005	52927.0	85401.0	18575.99999999999	21962.999999999993	179.99999999999997	8068.000000000002	0	302.0	5.0	0	160.99999999999986	0	11.999999999999995	0	0	0	0	31.000000000000004	0	0.0	95.99999999999996	0	9.0	0	5.0	13.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.999999999999996	0	0	0	0	0	0	0	0	20.999999999999996	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999995	0	0	0	0	0	0	3.9999999999999987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	2.9999999999999987	0	1.9999999999999993	9.0	0	0	0	0	0	0	0	0	3.9999999999999987	0	0	0	0
EC-14D	23	4	27	32	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-14P	11359	653	12024	12234	7487	2074	357	1306	0	42	2	0	26	0	12	0	0	0	0	4	0	2	2	0	14	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
EC-15	671756.9999999999	53129.999999999905	725565.9999999999	1228043.9999999993	429316.00000000047	213712.99999999994	26440.00000000002	0	0	0	37.00000000000001	0	0	0	482.9999999999997	0	0	0	393.0000000000002	0	447.9999999999996	24.00000000000001	0	0	0	0	44.99999999999998	277.0000000000004	0	0	0	0	0	26.000000000000014	36.0	0	0	0	0	21.000000000000018	0	133.99999999999991	0	0	0	0	0	0	0	0	33.00000000000003	0	0	26.000000000000007	0	0	43.0	0	12.999999999999998	19.000000000000025	0	0	0	100.99999999999982	0	0	0	0	0	0	29.999999999999996	43.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0	21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15A	48053.99999999999	5319.0	53416.99999999997	96353.99999999994	34118.999999999985	12267.000000000007	1503.0000000000005	0	0	0	4.000000000000001	0	0	0	22.000000000000004	0	0	0	35.0	0	44.999999999999986	1.0000000000000002	0	0	0	0	6.0	14.999999999999996	0	0	0	0	0	1.0000000000000002	1.0000000000000002	0	0	0	0	1.0000000000000002	0	7.000000000000003	0	0	0	0	0	0	0	0	8.000000000000002	0	0	2.0000000000000004	0	0	3.0	0	0.0	3.0	0	0	0	1.0000000000000002	0	0	0	0	0	0	4.000000000000001	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15B	45062.999999999985	4974.999999999999	50097.99999999998	87897.00000000004	28687.00000000001	14677.000000000007	1486.0000000000005	0	0	0	1.0000000000000002	0	0	0	43.0	0	0	0	18.999999999999993	0	32.00000000000001	0.0	0	0	0	0	2.0000000000000004	20.000000000000004	0	0	0	0	0	1.0000000000000002	2.0000000000000004	0	0	0	0	2.0000000000000004	0	13.999999999999995	0	0	0	0	0	0	0	0	2.0000000000000004	0	0	1.0000000000000002	0	0	5.999999999999998	0	2.0000000000000004	1.0000000000000002	0	0	0	55.99999999999998	0	0	0	0	0	0	2.0000000000000004	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15C	53507.99999999998	4884.000000000002	58466.000000000015	105779.0	37428.999999999985	13036.000000000005	2586.0000000000014	0	0	0	0.9999999999999999	0	0	0	276.9999999999999	0	0	0	39.00000000000003	0	67.00000000000001	1.9999999999999998	0	0	0	0	3.9999999999999996	20.000000000000007	0	0	0	0	0	2.9999999999999996	0.9999999999999999	0	0	0	0	0.9999999999999999	0	11.999999999999998	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	2.9999999999999996	0	0	2.9999999999999996	0	1.9999999999999998	1.9999999999999998	0	0	0	1.9999999999999998	0	0	0	0	0	0	1.9999999999999998	5.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	6.999999999999999	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15D	41880.000000000015	3832.0000000000005	45758.000000000015	92150.00000000003	26911.00000000001	13181.000000000002	1673.0000000000005	0	0	0	4.0	0	0	0	3.0	0	0	0	22.000000000000004	0	30.000000000000007	1.0	0	0	0	0	0.0	24.0	0	0	0	0	0	2.0	1.0	0	0	0	0	1.0	0	6.0	0	0	0	0	0	0	0	0	3.0	0	0	0.0	0	0	1.0	0	2.0	0.0	0	0	0	6.0	0	0	0	0	0	0	1.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15E	36935.99999999999	3117.999999999999	40072.999999999985	71904.99999999999	25700.999999999985	9828.000000000002	1303.0000000000002	0	0	0	0.0	0	0	0	13.000000000000002	0	0	0	23.999999999999993	0	17.999999999999993	1.9999999999999996	0	0	0	0	3.999999999999999	15.999999999999996	0	0	0	0	0	1.9999999999999996	1.9999999999999996	0	0	0	0	1.9999999999999996	0	2.999999999999999	0	0	0	0	0	0	0	0	1.9999999999999996	0	0	0.0	0	0	6.999999999999999	0	0.9999999999999998	0.9999999999999998	0	0	0	0.0	0	0	0	0	0	0	1.9999999999999996	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15F	39603.00000000001	3092.0000000000005	42726.99999999996	70131.0	21952.999999999993	16847.0	715.9999999999999	0	0	0	0.0	0	0	0	24.000000000000004	0	0	0	20.00000000000001	0	12.000000000000002	0.0	0	0	0	0	0.0	14.000000000000002	0	0	0	0	0	0.0	1.0	0	0	0	0	0.0	0	7.000000000000001	0	0	0	0	0	0	0	0	0.0	0	0	1.0	0	0	3.0000000000000004	0	0.0	1.0	0	0	0	2.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15G	45393.99999999999	3350.0000000000005	48796.00000000001	82441.0	27396.000000000004	16778.999999999996	1108.0	0	0	0	0.9999999999999998	0	0	0	7.999999999999998	0	0	0	22.000000000000004	0	20.000000000000004	0.0	0	0	0	0	0.9999999999999998	20.000000000000004	0	0	0	0	0	3.999999999999999	0.9999999999999998	0	0	0	0	0.0	0	12.0	0	0	0	0	0	0	0	0	0.9999999999999998	0	0	7.999999999999998	0	0	1.9999999999999996	0	0.9999999999999998	3.0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0.9999999999999998	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15H	51281.00000000001	3574.9999999999995	54901.00000000001	89310.00000000003	32082.999999999985	17129.999999999996	1932.0000000000002	0	0	0	0.9999999999999999	0	0	0	3.0000000000000004	0	0	0	38.0	0	26.99999999999999	1.9999999999999998	0	0	0	0	1.9999999999999998	21.999999999999996	0	0	0	0	0	1.9999999999999998	6.999999999999997	0	0	0	0	1.9999999999999998	0	10.000000000000005	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0.9999999999999999	0	0.0	0.9999999999999999	0	0	0	9.000000000000002	0	0	0	0	0	0	3.0000000000000004	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000000000000003	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
